"price","speed","hd","ram","screen","cd","multi","premium","ads","trend","hd2","speed2","pred","Error"
2058,66,545,8,17,2,1,2,182,24,297025,4356,2315.21444251433,-257.214442514331
1568,33,428,4,15,2,2,2,182,24,183184,1089,1540.48392107408,27.5160789259178
2345,66,720,16,15,2,1,2,182,24,518400,4356,2609.62526764498,-264.625267644985
1899,66,730,8,15,2,1,2,182,24,532900,4356,2242.11632948777,-343.116329487771
1794,66,214,4,14,1,1,2,182,24,45796,4356,1382.72507434969,411.274925650307
2745,66,1000,24,15,2,1,2,182,24,1000000,4356,3130.20059569374,-385.200595693736
1499,33,428,4,14,2,2,2,182,24,183184,1089,1429.87308442187,69.1269155781299
2254,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,-4.0229427115637
2095,66,528,8,15,2,1,2,182,24,278784,4356,2078.23085589734,16.7691441026618
1823,33,528,8,14,2,2,2,182,24,278784,1089,1717.1272387568,105.872761243204
2339,66,540,8,17,1,1,2,182,24,291600,4356,2269.15203288015,69.8479671198475
1889,66,425,8,15,1,1,2,182,24,180625,4356,1933.52756674466,-44.5275667446626
2944,50,1000,24,15,2,1,2,182,24,1000000,2500,2984.73735696807,-40.7373569680749
1999,66,730,8,15,2,1,2,182,24,532900,4356,2242.11632948777,-243.116329487771
1345,66,214,4,14,1,1,2,182,24,45796,4356,1382.72507434969,-37.7250743496929
1890,50,528,8,15,2,1,2,182,24,278784,2500,1932.76761717168,-42.7676171716776
2754,50,1000,24,15,2,1,2,182,24,1000000,2500,2984.73735696807,-230.737356968075
2699,100,730,16,15,2,1,2,182,24,532900,10000,2769.3290342268,-70.3290342268006
2098,66,540,8,14,2,2,2,182,24,291600,4356,2079.89319543662,18.106804563377
2195,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,-63.0229427115637
1599,66,340,8,15,1,1,2,182,24,115600,4356,1838.32264843774,-239.322648437741
2258,66,730,8,17,2,2,2,182,24,532900,4356,2564.44754723729,-306.447547237286
2295,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,36.9770572884363
1999,100,420,8,14,2,1,2,182,24,176400,10000,2011.82410440487,-12.8241044048727
2323,33,720,16,15,2,2,2,182,24,518400,1089,2359.13248715665,-36.132487156654
1754,33,528,8,14,2,1,2,182,24,278784,1089,1616.01769431171,137.982305688294
2390,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,131.977057288436
1923,50,528,8,14,2,2,2,182,24,278784,2500,1923.26632496456,-0.266324964555679
1295,33,214,4,14,1,1,2,182,24,45796,1089,1031.12274941627,263.877250583728
1973,66,528,8,14,2,2,2,182,24,278784,4356,2068.72956369022,-95.7295636902172
1368,50,428,4,15,1,1,2,182,24,183184,2500,1604.04933476874,-236.049334768735
2790,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,11.4017292396861
2390,50,720,16,15,2,1,2,182,24,518400,2500,2464.16202891932,-74.1620289193243
1339,33,424,4,14,1,1,2,182,24,179776,1089,1283.03711714378,55.9628828562165
1495,33,214,4,14,1,1,2,182,24,45796,1089,1031.12274941627,463.877250583728
2044,33,528,8,14,2,1,2,182,24,278784,1089,1616.01769431171,427.982305688294
1890,33,528,8,15,2,1,2,182,24,278784,1089,1726.62853096392,163.371469036082
1899,66,540,8,14,1,1,2,182,24,291600,4356,1937.31952292352,-38.3195229235166
1944,33,528,8,14,2,1,2,182,24,278784,1089,1616.01769431171,327.982305688294
1640,66,214,4,14,1,1,2,182,24,45796,4356,1382.72507434969,257.274925650307
1989,66,425,8,15,2,2,2,182,24,180625,4356,2076.10123925777,-87.1012392577691
2840,66,1000,24,15,2,1,2,182,24,1000000,4356,3130.20059569374,-290.200595693736
2094,66,528,8,14,2,1,2,182,24,278784,4356,1967.62001924513,126.379980754873
1490,33,214,4,15,1,1,2,182,24,45796,1089,1141.73358606848,348.266413931516
1199,33,210,4,14,1,1,2,182,24,44100,1089,1025.78830636306,173.211693636939
1795,33,528,8,14,2,1,2,182,24,278784,1089,1616.01769431171,178.982305688294
2690,33,720,16,17,2,1,2,182,24,518400,1089,2479.24461601599,210.755383984012
2259,66,730,8,17,2,2,2,182,24,532900,4356,2564.44754723729,-305.447547237286
1828,33,428,4,17,2,2,2,182,24,183184,1089,1761.70559437851,66.294405621494
2994,66,1000,24,15,2,1,2,182,24,1000000,4356,3130.20059569374,-136.200595693736
2099,66,1000,8,14,1,1,2,182,24,1000000,4356,2229.2862887356,-130.286288735599
2399,66,730,16,15,2,1,2,182,24,532900,4356,2616.53600060672,-217.536000606725
1628,50,428,4,17,1,1,2,182,24,183184,2500,1825.27100807316,-197.271008073159
1604,66,214,4,14,1,1,2,182,24,45796,4356,1382.72507434969,221.274925650307
1640,66,214,4,15,1,1,2,182,24,45796,4356,1493.3359110019,146.664088998095
1398,50,340,4,14,2,2,2,182,24,115600,2500,1537.6124100135,-139.612410013498
2440,66,720,16,15,2,1,2,182,24,518400,4356,2609.62526764498,-169.625267644985
1590,50,214,4,14,1,1,2,182,24,45796,2500,1237.26183562403,352.738164375968
1845,66,528,8,14,2,1,2,182,24,278784,4356,1967.62001924513,-122.620019245127
2258,66,730,8,17,2,1,2,182,24,532900,4356,2463.33800279219,-205.338002792195
1985,33,212,8,15,2,2,2,182,24,44944,1089,1468.85237763383,516.147622366173
2354,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,95.9770572884363
1998,66,425,8,14,2,2,2,182,24,180625,4356,1965.49040260556,32.5095973944431
2199,66,540,8,15,2,2,2,182,24,291600,4356,2190.50403208884,8.49596791116483
1795,50,528,8,14,2,1,2,182,24,278784,2500,1822.15678051947,-27.1567805194654
1698,66,540,8,14,2,2,2,182,24,291600,4356,2079.89319543662,-381.893195436623
2544,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,285.977057288436
2040,33,1000,8,14,2,1,2,182,24,1000000,1089,1919.14809187019,120.851908129807
1438,33,212,4,14,2,2,2,182,24,44944,1089,1171.03170542214,266.968294577862
2249,66,270,8,14,1,1,1,182,24,72900,4356,2181.68429072129,67.3157092787069
1495,66,528,8,14,1,1,2,182,24,278784,4356,1926.15589117711,-431.155891177111
1590,33,214,4,15,1,1,2,182,24,45796,1089,1141.73358606848,448.266413931516
1999,66,730,8,15,2,2,2,182,24,532900,4356,2343.22587393286,-344.225873932862
1388,33,212,4,14,2,1,2,182,24,44944,1089,1069.92216097705,318.077839022952
2690,50,720,16,17,2,1,2,182,24,518400,2500,2685.38370222375,4.6162977762533
2754,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,-24.5982707603139
2695,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,-83.5982707603139
2189,66,1000,8,15,1,1,2,182,24,1000000,4356,2339.89712538781,-150.89712538781
2690,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,-88.5982707603139
2339,66,425,8,17,2,2,2,182,24,180625,4356,2297.32291256219,41.6770874378076
1239,33,212,4,14,1,1,2,182,24,44944,1089,1028.45803290903,210.541967090968
1758,50,545,4,17,2,1,2,182,24,297025,2500,1982.54136822919,-224.541368229192
1899,66,730,8,14,2,2,2,182,24,532900,4356,2232.61503728065,-333.615037280649
2290,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,31.9770572884363
1799,66,545,8,15,2,1,2,182,24,297025,4356,2093.99276920991,-294.992769209908
2594,66,720,16,15,2,1,2,182,24,518400,4356,2609.62526764498,-15.6252676449849
1948,66,425,8,14,2,1,2,182,24,180625,4356,1864.38085816047,83.6191418395333
1468,66,428,4,15,1,1,2,182,24,183184,4356,1749.5125734944,-281.512573494396
1299,50,428,4,14,1,1,2,182,24,183184,2500,1493.43849811652,-194.438498116524
2695,50,1000,24,15,2,1,2,182,24,1000000,2500,2984.73735696807,-289.737356968075
1679,33,212,4,17,1,1,2,182,24,44944,1089,1360.29054286567,318.709457134333
1199,33,340,4,14,1,1,2,182,24,115600,1089,1188.89965129263,10.1003487073685
1790,33,528,8,15,2,1,2,182,24,278784,1089,1726.62853096392,63.3714690360823
2844,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,65.4017292396861
1789,33,212,8,15,2,2,2,182,24,44944,1089,1468.85237763383,320.147622366173
1699,66,420,8,14,2,1,2,182,24,176400,4356,1859.0310707848,-160.031070784797
2159,66,730,8,17,2,1,2,182,24,532900,4356,2463.33800279219,-304.338002792195
1299,50,340,4,14,2,1,2,182,24,115600,2500,1436.50286556841,-137.502865568408
2239,66,425,8,17,1,1,2,182,24,180625,4356,2154.74924004909,84.250759950914
2298,66,1000,8,14,2,2,2,182,24,1000000,4356,2371.85996124871,-73.8599612487051
1744,50,214,4,14,1,1,2,182,24,45796,2500,1237.26183562403,506.738164375968
1499,50,545,4,15,2,1,2,182,24,297025,2500,1761.31969492477,-262.319694924768
2473,66,720,16,15,2,2,2,182,24,518400,4356,2710.73481209008,-237.734812090076
1395,66,528,8,14,1,1,2,182,24,278784,4356,1926.15589117711,-531.155891177111
2654,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,-124.598270760314
1599,66,540,8,14,2,1,2,182,24,291600,4356,1978.78365099153,-379.783650991533
2790,50,1000,24,15,2,1,2,182,24,1000000,2500,2984.73735696807,-194.737356968075
2423,33,720,16,15,2,2,2,182,24,518400,1089,2359.13248715665,63.867512843346
1395,33,214,4,14,1,1,2,182,24,45796,1089,1031.12274941627,363.877250583728
1895,33,212,8,14,2,2,2,182,24,44944,1089,1358.24154098162,536.758459018384
1399,33,210,4,14,2,2,2,182,24,44100,1089,1168.36197887617,230.638021123832
1429,33,424,4,15,1,1,2,182,24,179776,1089,1393.647953796,35.3520462040049
1923,33,528,8,14,2,2,2,182,24,278784,1089,1717.1272387568,205.872761243204
1488,33,424,4,14,2,1,2,182,24,179776,1089,1324.5012452118,163.4987547882
1904,66,528,8,14,2,1,2,182,24,278784,4356,1967.62001924513,-63.620019245127
1495,50,214,4,14,1,1,2,182,24,45796,2500,1237.26183562403,257.738164375968
1528,33,428,4,17,1,1,2,182,24,183184,1089,1619.1319218654,-91.1319218653996
1545,66,528,8,14,1,1,2,182,24,278784,4356,1926.15589117711,-381.155891177111
1295,50,214,4,14,1,1,2,182,24,45796,2500,1237.26183562403,57.7381643759682
2595,33,1000,24,15,2,1,2,182,24,1000000,1089,2778.59827076031,-183.598270760314
2090,66,1000,8,14,2,1,2,182,24,1000000,4356,2270.75041680361,-180.750416803614
1590,50,214,4,15,1,1,2,182,24,45796,2500,1347.87267227624,242.127327723756
1799,66,420,8,14,2,2,2,182,24,176400,4356,1960.14061522989,-161.140615229887
2539,66,1000,8,17,1,1,2,182,24,1000000,4356,2561.11879869223,-22.1187986922341
1329,33,212,4,15,1,1,2,182,24,44944,1089,1139.06886956124,189.931130438756
1899,66,425,8,14,2,2,2,182,24,180625,4356,1965.49040260556,-66.4904026055569
1940,66,528,8,15,2,1,2,182,24,278784,4356,2078.23085589734,-138.230855897338
1538,33,424,4,14,2,2,2,182,24,179776,1089,1425.61078965689,112.38921034311
2048,66,540,8,14,2,1,2,182,24,291600,4356,1978.78365099153,69.2163490084672
2044,50,528,8,14,2,1,2,182,24,278784,2500,1822.15678051947,221.843219480535
2840,100,528,16,15,2,1,2,182,24,278784,10000,2605.44356063637,234.556439363632
1499,50,340,4,15,2,2,2,182,24,115600,2500,1648.22324666571,-149.223246665709
1699,33,212,8,14,2,2,2,182,24,44944,1089,1358.24154098162,340.758459018384
1790,33,528,8,14,2,1,2,182,24,278784,1089,1616.01769431171,173.982305688294
2598,66,730,16,15,2,2,2,182,24,532900,4356,2717.64554505182,-119.645545051816
1898,66,420,8,14,2,2,2,182,24,176400,4356,1960.14061522989,-62.1406152298869
2139,33,212,8,17,2,2,2,182,24,44944,1089,1690.07405093825,448.925949061748
1599,66,545,4,15,2,1,2,182,24,297025,4356,1906.78293365043,-307.78293365043
1268,33,428,4,15,1,1,2,182,24,183184,1089,1397.91024856098,-129.910248560976
2898,100,730,16,15,2,2,2,182,24,532900,10000,2870.43857867189,27.5614213281083
2544,50,720,16,15,2,1,2,182,24,518400,2500,2464.16202891932,79.8379710806757
1554,50,214,4,14,1,1,2,182,24,45796,2500,1237.26183562403,316.738164375968
2295,66,528,8,15,2,1,2,182,24,278784,4356,2078.23085589734,216.769144102662
2444,33,720,16,15,2,1,2,182,24,518400,1089,2258.02294271156,185.977057288436
2990,33,1000,24,15,2,2,2,182,24,1000000,1089,2879.70781520541,110.292184794595
3090,33,1000,24,15,2,2,2,182,24,1000000,1089,2879.70781520541,210.292184794595
1728,66,428,4,17,1,1,2,182,24,183184,4356,1970.73424679882,-242.73424679882
1695,33,528,8,14,2,1,2,182,24,278784,1089,1616.01769431171,78.9823056882935
1998,66,730,8,15,2,2,2,182,24,532900,4356,2343.22587393286,-345.225873932862
1554,33,214,4,14,1,1,2,182,24,45796,1089,1031.12274941627,522.877250583728
1940,33,1000,8,14,2,1,2,182,24,1000000,1089,1919.14809187019,20.851908129807
1199,33,428,4,14,1,1,2,182,24,183184,1089,1287.29941190876,-88.2994119087637
2198,100,420,8,14,2,2,2,182,24,176400,10000,2112.93364884996,85.0663511500379
2290,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,98.291563053268
1718,66,428,4,17,1,1,2,158,25,183184,4356,1904.41974103399,-186.419741033988
1568,50,428,4,15,2,2,2,158,25,183184,2500,1680.30850151701,-112.30850151701
2595,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,-117.283764995483
1899,66,730,8,15,2,1,2,158,25,532900,4356,2175.80182372294,-276.801823722939
1605,66,540,8,15,1,1,2,158,25,291600,4356,1981.6158538109,-376.615853810897
2444,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,252.291563053268
1640,66,214,4,15,1,1,2,158,25,45796,4356,1427.02140523707,212.978594762927
1490,33,214,4,15,1,1,2,158,25,45796,1089,1075.41908030365,414.580919696348
2195,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,3.29156305326796
2248,66,730,8,17,2,1,2,158,25,532900,4356,2397.02349702736,-149.023497027363
1199,33,210,4,14,1,1,2,158,25,44100,1089,959.47380059823,239.52619940177
1495,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,530.19175634856
1299,50,340,4,14,2,1,2,158,25,115600,2500,1370.18835980358,-71.1883598035761
1398,50,340,4,14,2,2,2,158,25,115600,2500,1471.29790424867,-73.2979042486659
1699,33,212,8,14,2,2,2,158,25,44944,1089,1291.92703521678,407.072964783216
1599,66,545,4,15,2,1,2,158,25,297025,4356,1840.4684278856,-241.468427885598
1923,33,528,8,14,2,2,2,158,25,278784,1089,1650.81273299196,272.187267008036
1680,66,540,8,15,2,1,2,158,25,291600,4356,2023.07998187891,-343.079981878913
1848,66,545,4,17,2,1,2,158,25,297025,4356,2061.69010119002,-213.690101190021
2345,66,720,16,15,2,1,2,158,25,518400,4356,2543.31076188015,-198.310761880154
1295,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,330.19175634856
1799,66,420,8,14,2,2,2,158,25,176400,4356,1893.82610946506,-94.8261094650552
2423,33,720,16,15,2,2,2,158,25,518400,1089,2292.81798139182,130.182018608178
3140,66,1000,24,15,2,2,2,158,25,1000000,4356,3164.995634374,-24.9956343739955
2590,33,720,16,17,2,1,2,158,25,518400,1089,2412.93011025116,177.069889748844
2740,66,720,16,17,2,1,2,158,25,518400,4356,2764.53243518458,-24.5324351845779
1973,66,528,8,14,2,2,2,158,25,278784,4356,2002.41505792539,-29.4150579253856
1940,66,528,8,14,2,1,2,158,25,278784,4356,1901.3055134803,38.6944865197047
2295,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,103.291563053268
1999,66,730,8,15,2,1,2,158,25,532900,4356,2175.80182372294,-176.801823722939
1989,33,212,8,15,2,2,2,158,25,44944,1089,1402.537871869,586.462128131004
1898,66,420,8,14,2,2,2,158,25,176400,4356,1893.82610946506,4.1738905349448
2699,100,730,16,15,2,1,2,158,25,532900,10000,2703.01452846197,-4.01452846196889
2390,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,198.291563053268
1399,33,210,4,14,2,2,2,158,25,44100,1089,1102.04747311134,296.952526888664
1618,50,428,4,17,1,1,2,158,25,183184,2500,1758.95650230833,-140.956502308328
2473,66,720,16,15,2,2,2,158,25,518400,4356,2644.42030632524,-171.420306325245
2990,33,1000,24,15,2,2,2,158,25,1000000,1089,2813.39330944057,176.606690559426
1545,66,528,8,14,1,1,2,158,25,278784,4356,1859.84138541228,-314.841385412279
1644,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,679.19175634856
1495,33,528,8,14,1,1,2,158,25,278784,1089,1508.23906047886,-13.2390604788582
2328,100,270,4,14,1,1,1,158,25,72900,10000,2080.95298301706,247.04701698294
1885,66,730,8,15,2,2,2,158,25,532900,4356,2276.91136816803,-391.91136816803
1790,33,528,8,15,2,1,2,158,25,278784,1089,1660.31402519909,129.685974800914
1989,66,425,8,15,2,2,2,158,25,180625,4356,2009.78673349294,-20.7867334929374
1518,33,428,4,17,1,1,2,158,25,183184,1089,1552.81741610057,-34.8174161005679
1699,66,420,8,14,2,1,2,158,25,176400,4356,1792.71656501996,-93.7165650199649
2090,66,1000,8,14,2,1,2,158,25,1000000,4356,2204.43591103878,-114.435911038783
1490,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,525.19175634856
1659,66,425,8,14,2,1,2,158,25,180625,4356,1798.06635239564,-139.066352395635
1845,66,528,8,14,2,1,2,158,25,278784,4356,1901.3055134803,-56.3055134802953
1854,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,304.296811453125
2440,66,720,16,15,2,1,2,158,25,518400,4356,2543.31076188015,-103.310761880154
1865,66,540,8,17,1,1,2,158,25,291600,4356,2202.83752711532,-337.83752711532
1295,50,214,4,14,1,1,2,158,25,45796,2500,1170.9473298592,124.0526701408
2690,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,-22.2837649954827
1590,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,625.19175634856
1599,66,540,8,15,1,1,2,158,25,291600,4356,1981.6158538109,-382.615853810897
1899,66,425,8,14,2,2,2,158,25,180625,4356,1899.17589684073,-0.175896840725272
2148,66,730,8,17,2,2,2,158,25,532900,4356,2498.13304147245,-350.133041472454
1590,33,214,4,15,1,1,2,158,25,45796,1089,1075.41908030365,514.580919696348
1578,50,270,4,14,1,1,1,158,25,72900,2500,1782.69671067132,-204.696710671324
1399,66,428,4,14,1,1,2,158,25,183184,4356,1572.58723107735,-173.587231077353
1828,66,270,4,14,1,1,1,158,25,72900,4356,1928.15994939698,-100.159949396983
1468,66,428,4,15,1,1,2,158,25,183184,4356,1683.19806772956,-215.198067729564
2323,33,720,16,15,2,2,2,158,25,518400,1089,2292.81798139182,30.1820186081777
2159,66,730,8,17,2,1,2,158,25,532900,4356,2397.02349702736,-238.023497027363
1899,33,212,8,14,2,2,2,158,25,44944,1089,1291.92703521678,607.072964783216
1199,33,340,4,14,1,1,2,158,25,115600,1089,1122.5851455278,76.4148544722002
2075,66,1080,8,15,2,2,2,158,25,1166400,4356,2439.87891183071,-364.878911830714
1795,66,540,8,15,2,1,2,158,25,291600,4356,2023.07998187891,-228.079981878913
2254,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,62.291563053268
2944,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,231.716235004517
1818,50,428,4,17,2,2,2,158,25,183184,2500,1901.53017482143,-83.5301748214342
1599,66,540,8,14,2,1,2,158,25,291600,4356,1912.4691452267,-313.469145226701
2898,100,730,16,15,2,2,2,158,25,532900,10000,2804.12407290706,93.8759270929399
1789,33,212,8,15,2,2,2,158,25,44944,1089,1402.537871869,386.462128131004
2598,66,730,16,15,2,2,2,158,25,532900,4356,2651.33103928698,-53.3310392869844
2690,33,720,16,17,2,1,2,158,25,518400,1089,2412.93011025116,277.069889748844
1748,50,545,4,17,2,1,2,158,25,297025,2500,1916.22686246436,-168.226862464361
2259,66,730,8,17,2,2,2,158,25,532900,4356,2498.13304147245,-239.133041472454
2544,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,352.291563053268
2404,66,720,16,15,2,1,2,158,25,518400,4356,2543.31076188015,-139.310761880154
2215,66,730,16,15,2,2,2,158,25,532900,4356,2651.33103928698,-436.331039286984
1640,66,214,4,14,1,1,2,158,25,45796,4356,1316.41056858486,323.589431415139
1904,66,528,8,14,2,1,2,158,25,278784,4356,1901.3055134803,2.6944865197047
1999,100,420,8,14,2,1,2,158,25,176400,10000,1945.50959864004,53.4904013599585
2354,33,720,16,15,2,1,2,158,25,518400,1089,2191.70843694673,162.291563053268
2804,66,1000,24,15,2,1,2,158,25,1000000,4356,3063.8860899289,-259.886089928904
1790,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,240.296811453125
2844,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,131.716235004517
2099,66,425,8,17,2,1,2,158,25,180625,4356,2129.89886235227,-30.8988623522705
1698,66,540,8,14,2,2,2,158,25,291600,4356,2013.57868967179,-315.578689671791
1195,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,230.19175634856
2529,66,364,8,14,1,1,1,158,25,132496,4356,2228.36692614052,300.633073859483
2840,66,1000,24,15,2,1,2,158,25,1000000,4356,3063.8860899289,-223.886089928904
2295,66,528,8,15,2,1,2,158,25,278784,4356,2011.91635013251,283.083649867493
1395,33,528,8,14,1,1,2,158,25,278784,1089,1508.23906047886,-113.239060478858
1799,66,545,8,15,2,1,2,158,25,297025,4356,2027.67826344508,-228.678263445076
1499,50,428,4,14,2,2,2,158,25,183184,2500,1569.6976648648,-70.6976648647978
2790,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,77.7162350045173
1899,66,730,8,15,2,2,2,158,25,532900,4356,2276.91136816803,-377.91136816803
2754,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,41.7162350045173
2994,66,1000,24,15,2,1,2,158,25,1000000,4356,3063.8860899289,-69.8860899289043
1695,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,145.296811453125
3090,33,1000,24,15,2,2,2,158,25,1000000,1089,2813.39330944057,276.606690559426
2399,66,730,16,15,2,1,2,158,25,532900,4356,2550.22149484189,-151.221494841893
2745,66,1000,24,15,2,1,2,158,25,1000000,4356,3063.8860899289,-318.886089928904
1495,50,528,8,14,1,1,2,158,25,278784,2500,1714.37814668662,-219.378146686618
2594,66,720,16,15,2,1,2,158,25,518400,4356,2543.31076188015,50.6892381198463
2695,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,-17.2837649954827
1998,66,730,8,15,2,2,2,158,25,532900,4356,2276.91136816803,-278.91136816803
1890,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,340.296811453125
1345,66,214,4,14,1,1,2,158,25,45796,4356,1316.41056858486,28.5894314151387
1299,50,428,4,14,1,1,2,158,25,183184,2500,1427.12399235169,-128.123992351692
3029,100,364,8,14,1,1,1,158,25,132496,10000,2381.15995976059,647.840040239407
2249,66,270,8,14,1,1,1,158,25,72900,4356,2115.36978495646,133.630215043539
1940,66,528,8,15,2,1,2,158,25,278784,4356,2011.91635013251,-71.9163501325065
1499,50,545,4,15,2,1,2,158,25,297025,2500,1695.00518915994,-196.005189159936
2139,33,212,8,17,2,2,2,158,25,44944,1089,1623.75954517342,515.24045482658
2339,66,425,8,17,2,2,2,158,25,180625,4356,2231.00840679736,107.991593202639
2048,66,545,8,17,2,1,2,158,25,297025,4356,2248.8999367495,-200.899936749499
1823,33,528,8,14,2,2,2,158,25,278784,1089,1650.81273299196,172.187267008036
2019,66,1000,8,15,2,1,2,158,25,1000000,4356,2315.04674769099,-296.046747690994
1899,66,540,8,15,2,2,2,158,25,291600,4356,2124.189526324,-225.189526324004
1950,66,730,8,15,2,2,2,158,25,532900,4356,2276.91136816803,-326.91136816803
1929,66,1000,8,14,2,1,2,158,25,1000000,4356,2204.43591103878,-275.435911038783
2198,100,420,8,14,2,2,2,158,25,176400,10000,2046.61914308513,151.380856914869
1944,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,394.296811453125
1855,66,730,8,15,2,1,2,158,25,532900,4356,2175.80182372294,-320.801823722939
1268,33,428,4,15,1,1,2,158,25,183184,1089,1331.59574279614,-63.5957427961441
2094,66,528,8,14,2,1,2,158,25,278784,4356,1901.3055134803,192.694486519705
1754,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,204.296811453125
2654,33,1000,24,15,2,1,2,158,25,1000000,1089,2712.28376499548,-58.2837649954827
1499,50,340,4,14,2,2,2,158,25,115600,2500,1471.29790424867,27.7020957513341
1940,33,1000,8,14,2,1,2,158,25,1000000,1089,1852.83358610536,87.1664138946387
2369,66,1000,8,17,2,1,2,158,25,1000000,4356,2536.26842099542,-167.268420995418
1890,33,528,8,15,2,1,2,158,25,278784,1089,1660.31402519909,229.685974800914
1794,66,214,4,14,1,1,2,158,25,45796,4356,1316.41056858486,477.589431415139
1899,66,730,8,14,2,2,2,158,25,532900,4356,2166.30053151582,-267.300531515817
1545,66,214,4,14,1,1,2,158,25,45796,4356,1316.41056858486,228.589431415139
1554,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,589.19175634856
1395,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,430.19175634856
2339,33,212,8,17,2,2,2,158,25,44944,1089,1623.75954517342,715.24045482658
1795,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,245.296811453125
1199,33,428,4,14,1,1,2,158,25,183184,1089,1220.98490614393,-21.984906143932
1454,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,489.19175634856
1545,66,540,8,15,1,1,2,158,25,291600,4356,1981.6158538109,-436.615853810897
2279,50,364,8,14,1,1,1,158,25,132496,2500,2082.90368741486,196.096312585144
2595,66,528,8,15,2,1,2,158,25,278784,4356,2011.91635013251,583.083649867493
1795,66,540,8,15,2,2,2,158,25,291600,4356,2124.189526324,-329.189526324004
2040,33,1000,8,14,2,1,2,158,25,1000000,1089,1852.83358610536,187.166413894639
1749,66,425,8,15,2,1,2,158,25,180625,4356,1908.67718904785,-159.677189047847
1604,66,214,4,14,1,1,2,158,25,45796,4356,1316.41056858486,287.589431415139
1368,50,428,4,15,1,1,2,158,25,183184,2500,1537.7348290039,-169.734829003904
2044,33,528,8,14,2,1,2,158,25,278784,1089,1549.70318854687,494.296811453125
1744,33,214,4,14,1,1,2,158,25,45796,1089,964.80824365144,779.19175634856
2238,100,545,8,17,2,1,2,152,26,297025,10000,2345.86553438771,-107.865534387708
1698,66,540,8,14,2,2,2,152,26,291600,4356,1957.75125368993,-259.751253689925
1890,100,340,4,14,1,1,2,152,26,115600,10000,1571.15306809943,318.84693190057
2495,66,364,8,14,1,1,1,152,26,132496,4356,2172.53949015865,322.460509841349
2699,100,730,16,15,2,1,2,152,26,532900,10000,2647.1870924801,51.8129075198972
1748,50,428,4,17,2,2,2,152,26,183184,2500,1845.70273883957,-97.7027388395682
1935,66,1000,8,14,2,1,2,152,26,1000000,4356,2148.60847505692,-213.608475056916
2304,66,720,16,15,2,1,2,152,26,518400,4356,2487.48332589829,-183.483325898287
1454,50,340,4,14,1,1,2,152,26,115600,2500,1272.89679575369,181.103204246307
2338,100,850,8,17,2,1,2,152,26,722500,10000,2567.14831468287,-229.14831468287
1799,75,545,8,15,2,1,2,152,26,297025,5625,2032.98497074569,-233.984970745693
2373,66,720,16,15,2,2,2,152,26,518400,4356,2588.59287034338,-215.592870343378
1929,66,1000,8,14,2,1,2,152,26,1000000,4356,2148.60847505692,-219.608475056916
